-2.499236162470763190e-01 -9.525383091592789508e-01 -1.738072369781132054e-01 -3.082448039080221691e-01
9.672928645118145097e-01 -2.536611464632662627e-01 -7.328297686367028427e-04 -4.601526199322427541e-02
-4.339009456676200943e-02 -1.683056515953141041e-01 9.847794206493981628e-01 1.645321228153079907e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
